Date,Conference,Game_Notes,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Box_Link,Metrics_Link,Day
2002-10-26,Exhibition,,Guelph,,2,Harvard,/reports/team/Harvard/22,6,,/box/final/20021026/gue/har/,,Saturday
2002-10-26,Exhibition,,Western Ontario,,3,Yale,/reports/team/Yale/59,5,,/box/final/20021026/won/yal/,,Saturday
2002-10-26,Exhibition,,US Under-18,,1,Princeton,/reports/team/Princeton/45,3,,/box/final/20021026/u18/prn/,,Saturday
2002-10-26,CCHA,,Ferris State,/reports/team/Ferris-State/21,4,Notre Dame,/reports/team/Notre-Dame/43,1,,/box/final/20021026/fsu/ndm/,,Saturday
2002-10-26,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,3,Miami,/reports/team/Miami/30,6,,/box/final/20021026/nmu/mia/,,Saturday
2002-10-26,CCHA,,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,2,Michigan,/reports/team/Michigan/31,6,,/box/final/20021026/akf/mic/,,Saturday
2002-10-26,WCHA,,Minnesota,/reports/team/Minnesota/34,3,Michigan Tech,/reports/team/Michigan-Tech/33,3,ot,/box/final/20021026/min/mtu/,,Saturday
2002-10-26,WCHA,,Colorado College,/reports/team/Colorado-College/16,4,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,,/box/final/20021026/cc_/mnd/,,Saturday
2002-10-26,WCHA,,St. Cloud State,/reports/team/St-Cloud-State/52,1,Minnesota State,/reports/team/Minnesota-State/35,1,ot,/box/final/20021026/stc/mns/,,Saturday
2002-10-27,Non-Conference,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,3,Massachusetts,/reports/team/Massachusetts/27,2,ot,/box/final/20021027/uno/uma/,,Sunday
2002-10-27,Non-Conference,,Clarkson,/reports/team/Clarkson/14,3,Ohio State,/reports/team/Ohio-State/44,4,,/box/final/20021027/clk/osu/,,Sunday
2002-10-27,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,4,Maine,/reports/team/Maine/25,4,ot,/box/final/20021027/wmu/mne/,,Sunday
2002-10-27,Exhibition,,US Under-18,,3,Yale,/reports/team/Yale/59,3,ot,/box/final/20021027/u18/yal/,,Sunday
2002-10-27,Exhibition,,Western Ontario,,0,Princeton,/reports/team/Princeton/45,5,,/box/final/20021027/won/prn/,,Sunday
2002-10-27,Exhibition,,York,,1,Cornell,/reports/team/Cornell/18,9,,/box/final/20021027/yrk/cor/,,Sunday
2002-10-29,Exhibition,,Findlay,,5,US Under-18,,4,ot,/box/final/20021029/fnd/u18/,,Tuesday
2002-11-01,Hockey East,,Merrimack,/reports/team/Merrimack/29,3,New Hampshire,/reports/team/New-Hampshire/38,4,,/box/final/20021101/mer/unh/,,Friday
2002-11-01,Hockey East,,Providence,/reports/team/Providence/46,2,Massachusetts,/reports/team/Massachusetts/27,1,ot,/box/final/20021101/prv/uma/,,Friday
2002-11-01,Hockey East,,Boston University,/reports/team/Boston-University/10,7,Northeastern,/reports/team/Northeastern/41,6,,/box/final/20021101/bu_/noe/,,Friday
2002-11-01,Non-Conference,,Wayne State,/reports/team/Wayne-State/56,3,Vermont,/reports/team/Vermont/55,8,,/box/final/20021101/wsu/uvm/,,Friday
2002-11-01,Non-Conference,,Union,/reports/team/Union/54,2,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,,/box/final/20021101/uni/uml/,,Friday
2002-11-01,Non-Conference,,Mercyhurst,/reports/team/Mercyhurst/28,0,Maine,/reports/team/Maine/25,5,,/box/final/20021101/mrc/mne/,,Friday
2002-11-01,Non-Conference,,Boston College,/reports/team/Boston-College/9,3,Notre Dame,/reports/team/Notre-Dame/43,3,ot,/box/final/20021101/bc_/ndm/,,Friday
2002-11-01,Non-Conference,,Cornell,/reports/team/Cornell/18,3,Ohio State,/reports/team/Ohio-State/44,1,,/box/final/20021101/cor/osu/,,Friday
2002-11-01,Non-Conference,,Colgate,/reports/team/Colgate/15,2,Findlay,,1,,/box/final/20021101/clg/fnd/,,Friday
2002-11-01,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,5,Princeton,/reports/team/Princeton/45,2,,/box/final/20021101/ndk/prn/,,Friday
2002-11-01,Non-Conference,,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,1,Minnesota,/reports/team/Minnesota/34,12,,/box/final/20021101/alh/min/,,Friday
2002-11-01,Non-Conference,,Rensselaer,/reports/team/Rensselaer/48,0,St. Cloud State,/reports/team/St-Cloud-State/52,3,,/box/final/20021101/ren/stc/,,Friday
2002-11-01,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,1,Minnesota State,/reports/team/Minnesota-State/35,1,ot,/box/final/20021101/bmj/mns/,,Friday
2002-11-01,CCHA,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,2,Western Michigan,/reports/team/Western-Michigan/57,8,,/box/final/20021101/uno/wmu/,,Friday
2002-11-01,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,3,Lake Superior,/reports/team/Lake-Superior/24,2,,/box/final/20021101/nmu/lss/,,Friday
2002-11-01,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,2,Miami,/reports/team/Miami/30,3,,/box/final/20021101/bgs/mia/,,Friday
2002-11-01,CCHA,,Ferris State,/reports/team/Ferris-State/21,5,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,0,,/box/final/20021101/fsu/akf/,,Friday
2002-11-01,CHA,,Air Force,/reports/team/Air-Force/1,5,Niagara,/reports/team/Niagara/39,2,,/box/final/20021101/afa/nia/,,Friday
2002-11-01,MAAC,,Army,/reports/team/Army/6,3,Iona,,0,,/box/final/20021101/arm/ion/,,Friday
2002-11-01,MAAC,,Quinnipiac,/reports/team/Quinnipiac/47,7,Connecticut,/reports/team/Connecticut/17,4,,/box/final/20021101/qui/uconn/,,Friday
2002-11-01,Exhibition,,US Under-18,,2,Michigan,/reports/team/Michigan/31,8,,/box/final/20021101/u18/mic/,,Friday
2002-11-01,WCHA,,Denver,/reports/team/Denver/20,5,Wisconsin,/reports/team/Wisconsin/58,3,,/box/final/20021101/den/wis/,,Friday
2002-11-01,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,1,Colorado College,/reports/team/Colorado-College/16,5,,/box/final/20021101/mtu/cc_/,,Friday
2002-11-01,WCHA,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,,/box/final/20021101/mnd/aka/,,Friday
2002-11-02,Exhibition,,Rutgers,,2,scr,,5,,/box/final/20021102/rut/scr/,,Saturday
2002-11-02,ECAC,,Harvard,/reports/team/Harvard/22,0,Brown,/reports/team/Brown/12,4,,/box/final/20021102/har/brn/,,Saturday
2002-11-02,ECAC,,Clarkson,/reports/team/Clarkson/14,1,St. Lawrence,/reports/team/St-Lawrence/53,2,,/box/final/20021102/clk/stl/,,Saturday
2002-11-02,Hockey East,,Boston University,/reports/team/Boston-University/10,3,New Hampshire,/reports/team/New-Hampshire/38,2,,/box/final/20021102/bu_/unh/,,Saturday
2002-11-02,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,5,Northeastern,/reports/team/Northeastern/41,3,,/box/final/20021102/uma/noe/,,Saturday
2002-11-02,MAAC,,Iona,,1,Army,/reports/team/Army/6,3,,/box/final/20021102/ion/arm/,,Saturday
2002-11-02,MAAC,,Connecticut,/reports/team/Connecticut/17,2,Fairfield,,2,ot,/box/final/20021102/uconn/fai/,,Saturday
2002-11-02,Non-Conference,,Mercyhurst,/reports/team/Mercyhurst/28,0,Maine,/reports/team/Maine/25,7,,/box/final/20021102/mrc/mne/,,Saturday
2002-11-02,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,7,Yale,/reports/team/Yale/59,3,,/box/final/20021102/ndk/yal/,,Saturday
2002-11-02,Non-Conference,,Holy Cross,/reports/team/Holy-Cross/23,4,Union,/reports/team/Union/54,1,,/box/final/20021102/hc/uni/,,Saturday
2002-11-02,Non-Conference,,Wayne State,/reports/team/Wayne-State/56,3,Dartmouth,/reports/team/Dartmouth/19,5,,/box/final/20021102/wsu/dar/,,Saturday
2002-11-02,Non-Conference,,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,2,Minnesota,/reports/team/Minnesota/34,4,,/box/final/20021102/alh/min/,,Saturday
2002-11-02,Non-Conference,,Rensselaer,/reports/team/Rensselaer/48,3,St. Cloud State,/reports/team/St-Cloud-State/52,1,,/box/final/20021102/ren/stc/,,Saturday
2002-11-02,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,1,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20021102/bmj/mns/,,Saturday
2002-11-02,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,0,Northern Michigan,/reports/team/Northern-Michigan/42,3,,/box/final/20021102/lss/nmu/,,Saturday
2002-11-02,CCHA,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,2,Western Michigan,/reports/team/Western-Michigan/57,0,,/box/final/20021102/uno/wmu/,,Saturday
2002-11-02,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,1,Miami,/reports/team/Miami/30,6,,/box/final/20021102/bgs/mia/,,Saturday
2002-11-02,CCHA,,Ferris State,/reports/team/Ferris-State/21,5,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,1,,/box/final/20021102/fsu/akf/,,Saturday
2002-11-02,CHA,,Air Force,/reports/team/Air-Force/1,2,Niagara,/reports/team/Niagara/39,6,,/box/final/20021102/afa/nia/,,Saturday
2002-11-02,WCHA,,Denver,/reports/team/Denver/20,5,Wisconsin,/reports/team/Wisconsin/58,3,,/box/final/20021102/den/wis/,,Saturday
2002-11-02,WCHA,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,ot,/box/final/20021102/mnd/aka/,,Saturday
2002-11-03,Non-Conference,,Princeton,/reports/team/Princeton/45,1,Providence,/reports/team/Providence/46,8,,/box/final/20021103/prn/prv/,,Sunday
2002-11-03,Non-Conference,,Colgate,/reports/team/Colgate/15,2,Ohio State,/reports/team/Ohio-State/44,6,,/box/final/20021103/clg/osu/,,Sunday
2002-11-03,Non-Conference,,Dartmouth,/reports/team/Dartmouth/19,3,Merrimack,/reports/team/Merrimack/29,4,,/box/final/20021103/dar/mer/,,Sunday
2002-11-03,Exhibition,,Rhode Island,,12,scr,,3,,/box/final/20021103/rid/scr/,,Sunday
2002-11-03,Exhibition,,Trois-Rivieres,,1,Vermont,/reports/team/Vermont/55,3,,/box/final/20021103/trr/uvm/,,Sunday
2002-11-03,MAAC,,Sacred Heart,/reports/team/Sacred-Heart/51,2,Canisius,/reports/team/Canisius/13,3,ot,/box/final/20021103/shu/cns/,,Sunday
2002-11-03,MAAC,,Fairfield,,3,Bentley,/reports/team/Bentley/8,2,,/box/final/20021103/fai/ben/,,Sunday
2002-11-03,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,0,Colorado College,/reports/team/Colorado-College/16,9,,/box/final/20021103/mtu/cc_/,,Sunday
2002-11-05,MAAC,,Army,/reports/team/Army/6,2,Quinnipiac,/reports/team/Quinnipiac/47,4,,/box/final/20021105/arm/qui/,,Tuesday
2002-11-07,Hockey East,,Boston College,/reports/team/Boston-College/9,7,Merrimack,/reports/team/Merrimack/29,0,,/box/final/20021107/bc_/mer/,,Thursday
2002-11-08,ECAC,,Yale,/reports/team/Yale/59,2,Cornell,/reports/team/Cornell/18,6,,/box/final/20021108/yal/cor/,,Friday
2002-11-08,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,2,Union,/reports/team/Union/54,3,,/box/final/20021108/stl/uni/,,Friday
2002-11-08,ECAC,,Princeton,/reports/team/Princeton/45,3,Colgate,/reports/team/Colgate/15,4,,/box/final/20021108/prn/clg/,,Friday
2002-11-08,ECAC,,Dartmouth,/reports/team/Dartmouth/19,2,Harvard,/reports/team/Harvard/22,5,,/box/final/20021108/dar/har/,,Friday
2002-11-08,ECAC,,Clarkson,/reports/team/Clarkson/14,2,Rensselaer,/reports/team/Rensselaer/48,1,,/box/final/20021108/clk/ren/,,Friday
2002-11-08,ECAC,,Vermont,/reports/team/Vermont/55,0,Brown,/reports/team/Brown/12,5,,/box/final/20021108/uvm/brn/,,Friday
2002-11-08,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,New Hampshire,/reports/team/New-Hampshire/38,4,,/box/final/20021108/uml/unh/,,Friday
2002-11-08,Hockey East,,Providence,/reports/team/Providence/46,3,Northeastern,/reports/team/Northeastern/41,4,,/box/final/20021108/prv/noe/,,Friday
2002-11-08,MAAC,,Mercyhurst,/reports/team/Mercyhurst/28,6,Fairfield,,1,,/box/final/20021108/mrc/fai/,,Friday
2002-11-08,MAAC,,Quinnipiac,/reports/team/Quinnipiac/47,9,American Int'l,/reports/team/American-Intl/5,3,,/box/final/20021108/qui/aic/,,Friday
2002-11-08,MAAC,,Army,/reports/team/Army/6,1,Sacred Heart,/reports/team/Sacred-Heart/51,3,,/box/final/20021108/arm/shu/,,Friday
2002-11-08,MAAC,,Bentley,/reports/team/Bentley/8,3,Iona,,1,,/box/final/20021108/ben/ion/,,Friday
2002-11-08,MAAC,,Canisius,/reports/team/Canisius/13,3,Connecticut,/reports/team/Connecticut/17,1,,/box/final/20021108/cns/uconn/,,Friday
2002-11-08,CCHA,,Western Michigan,/reports/team/Western-Michigan/57,0,Northern Michigan,/reports/team/Northern-Michigan/42,5,,/box/final/20021108/wmu/nmu/,,Friday
2002-11-08,CCHA,,Miami,/reports/team/Miami/30,3,Notre Dame,/reports/team/Notre-Dame/43,1,,/box/final/20021108/mia/ndm/,,Friday
2002-11-08,CCHA,,Ohio State,/reports/team/Ohio-State/44,4,Lake Superior,/reports/team/Lake-Superior/24,1,,/box/final/20021108/osu/lss/,,Friday
2002-11-08,CCHA,,Michigan,/reports/team/Michigan/31,6,Bowling Green,/reports/team/Bowling-Green/11,4,,/box/final/20021108/mic/bgs/,,Friday
2002-11-08,CCHA,,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,4,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,3,ot,/box/final/20021108/akf/uno/,,Friday
2002-11-08,CHA,,Bemidji State,/reports/team/Bemidji-State/7,2,Findlay,,1,,/box/final/20021108/bmj/fnd/,,Friday
2002-11-08,Non-Conference,,Wayne State,/reports/team/Wayne-State/56,1,Ferris State,/reports/team/Ferris-State/21,4,,/box/final/20021108/wsu/fsu/,,Friday
2002-11-08,Non-Conference,,Niagara,/reports/team/Niagara/39,2,Michigan State,/reports/team/Michigan-State/32,1,,/box/final/20021108/nia/msu/,,Friday
2002-11-08,WCHA,,North Dakota,/reports/team/North-Dakota/40,3,St. Cloud State,/reports/team/St-Cloud-State/52,7,,/box/final/20021108/ndk/stc/,,Friday
2002-11-08,WCHA,,Minnesota,/reports/team/Minnesota/34,2,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20021108/min/mns/,,Friday
2002-11-08,WCHA,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Denver,/reports/team/Denver/20,2,,/box/final/20021108/mnd/den/,,Friday
2002-11-08,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,1,Colorado College,/reports/team/Colorado-College/16,4,,/box/final/20021108/aka/cc_/,,Friday
2002-11-09,MAAC,,Canisius,/reports/team/Canisius/13,0,Holy Cross,/reports/team/Holy-Cross/23,3,,/box/final/20021109/cns/hc/,,Saturday
2002-11-09,MAAC,,Mercyhurst,/reports/team/Mercyhurst/28,6,Connecticut,/reports/team/Connecticut/17,2,,/box/final/20021109/mrc/uconn/,,Saturday
2002-11-09,MAAC,,American Int'l,/reports/team/American-Intl/5,2,Iona,,1,,/box/final/20021109/aic/ion/,,Saturday
2002-11-09,MAAC,,Bentley,/reports/team/Bentley/8,4,Army,/reports/team/Army/6,2,,/box/final/20021109/ben/arm/,,Saturday
2002-11-09,ECAC,,Yale,/reports/team/Yale/59,6,Colgate,/reports/team/Colgate/15,1,,/box/final/20021109/yal/clg/,,Saturday
2002-11-09,ECAC,,Clarkson,/reports/team/Clarkson/14,2,Union,/reports/team/Union/54,2,ot,/box/final/20021109/clk/uni/,,Saturday
2002-11-09,ECAC,,Princeton,/reports/team/Princeton/45,0,Cornell,/reports/team/Cornell/18,3,,/box/final/20021109/prn/cor/,,Saturday
2002-11-09,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,1,Rensselaer,/reports/team/Rensselaer/48,2,,/box/final/20021109/stl/ren/,,Saturday
2002-11-09,ECAC,,Dartmouth,/reports/team/Dartmouth/19,2,Brown,/reports/team/Brown/12,4,,/box/final/20021109/dar/brn/,,Saturday
2002-11-09,ECAC,,Vermont,/reports/team/Vermont/55,2,Harvard,/reports/team/Harvard/22,4,,/box/final/20021109/uvm/har/,,Saturday
2002-11-09,Exhibition,,West Chester,,1,scr,,9,,/box/final/20021109/wch/scr/,,Saturday
2002-11-09,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,0,Maine,/reports/team/Maine/25,1,,/box/final/20021109/uma/mne/,,Saturday
2002-11-09,Hockey East,,Merrimack,/reports/team/Merrimack/29,1,Boston University,/reports/team/Boston-University/10,2,,/box/final/20021109/mer/bu_/,,Saturday
2002-11-09,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,6,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,,/box/final/20021109/unh/uml/,,Saturday
2002-11-09,Hockey East,,Northeastern,/reports/team/Northeastern/41,3,Providence,/reports/team/Providence/46,4,,/box/final/20021109/noe/prv/,,Saturday
2002-11-09,CCHA,,Western Michigan,/reports/team/Western-Michigan/57,2,Northern Michigan,/reports/team/Northern-Michigan/42,5,,/box/final/20021109/wmu/nmu/,,Saturday
2002-11-09,CCHA,,Miami,/reports/team/Miami/30,1,Notre Dame,/reports/team/Notre-Dame/43,2,,/box/final/20021109/mia/ndm/,,Saturday
2002-11-09,CCHA,,Ohio State,/reports/team/Ohio-State/44,5,Lake Superior,/reports/team/Lake-Superior/24,2,,/box/final/20021109/osu/lss/,,Saturday
2002-11-09,CCHA,,Michigan,/reports/team/Michigan/31,1,Bowling Green,/reports/team/Bowling-Green/11,1,ot,/box/final/20021109/mic/bgs/,,Saturday
2002-11-09,CCHA,,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,3,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,2,,/box/final/20021109/akf/uno/,,Saturday
2002-11-09,CHA,,Bemidji State,/reports/team/Bemidji-State/7,2,Findlay,,2,ot,/box/final/20021109/bmj/fnd/,,Saturday
2002-11-09,Non-Conference,,Wayne State,/reports/team/Wayne-State/56,5,Ferris State,/reports/team/Ferris-State/21,4,,/box/final/20021109/wsu/fsu/,,Saturday
2002-11-09,Non-Conference,,Niagara,/reports/team/Niagara/39,4,Michigan State,/reports/team/Michigan-State/32,5,ot,/box/final/20021109/nia/msu/,,Saturday
2002-11-09,WCHA,,North Dakota,/reports/team/North-Dakota/40,3,St. Cloud State,/reports/team/St-Cloud-State/52,2,ot,/box/final/20021109/ndk/stc/,,Saturday
2002-11-09,WCHA,,Minnesota,/reports/team/Minnesota/34,7,Minnesota State,/reports/team/Minnesota-State/35,4,,/box/final/20021109/min/mns/,,Saturday
2002-11-09,WCHA,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,Denver,/reports/team/Denver/20,4,,/box/final/20021109/mnd/den/,,Saturday
2002-11-09,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,Colorado College,/reports/team/Colorado-College/16,5,,/box/final/20021109/aka/cc_/,,Saturday
2002-11-12,Hockey East,,Boston College,/reports/team/Boston-College/9,6,Providence,/reports/team/Providence/46,1,,/box/final/20021112/bc_/prv/,,Tuesday
2002-11-12,MAAC,,Sacred Heart,/reports/team/Sacred-Heart/51,5,Bentley,/reports/team/Bentley/8,2,,/box/final/20021112/shu/ben/,,Tuesday
2002-11-15,MAAC,"at Webster Bank Arena, Bridgeport, Conn.",Connecticut,/reports/team/Connecticut/17,3,Sacred Heart,/reports/team/Sacred-Heart/51,6,,/box/final/20021115/uconn/shu/,,Friday
2002-11-15,MAAC,"at Webster Bank Arena, Bridgeport, Conn.",Quinnipiac,/reports/team/Quinnipiac/47,5,Fairfield,,3,,/box/final/20021115/qui/fai/,,Friday
2002-11-15,MAAC,,Iona,,3,Canisius,/reports/team/Canisius/13,5,,/box/final/20021115/ion/cns/,,Friday
2002-11-15,MAAC,,Holy Cross,/reports/team/Holy-Cross/23,4,American Int'l,/reports/team/American-Intl/5,1,,/box/final/20021115/hc/aic/,,Friday
2002-11-15,MAAC,,Army,/reports/team/Army/6,3,Mercyhurst,/reports/team/Mercyhurst/28,5,,/box/final/20021115/arm/mrc/,,Friday
2002-11-15,ECAC,,Harvard,/reports/team/Harvard/22,6,St. Lawrence,/reports/team/St-Lawrence/53,1,,/box/final/20021115/har/stl/,,Friday
2002-11-15,ECAC,,Rensselaer,/reports/team/Rensselaer/48,2,Yale,/reports/team/Yale/59,5,,/box/final/20021115/ren/yal/,,Friday
2002-11-15,ECAC,,Colgate,/reports/team/Colgate/15,2,Dartmouth,/reports/team/Dartmouth/19,6,,/box/final/20021115/clg/dar/,,Friday
2002-11-15,ECAC,,Cornell,/reports/team/Cornell/18,8,Vermont,/reports/team/Vermont/55,0,,/box/final/20021115/cor/uvm/,,Friday
2002-11-15,ECAC,,Brown,/reports/team/Brown/12,1,Clarkson,/reports/team/Clarkson/14,5,,/box/final/20021115/brn/clk/,,Friday
2002-11-15,ECAC,,Union,/reports/team/Union/54,4,Princeton,/reports/team/Princeton/45,1,,/box/final/20021115/uni/prn/,,Friday
2002-11-15,Hockey East,,Boston College,/reports/team/Boston-College/9,3,Boston University,/reports/team/Boston-University/10,2,,/box/final/20021115/bc_/bu_/,,Friday
2002-11-15,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,Massachusetts,/reports/team/Massachusetts/27,6,,/box/final/20021115/uml/uma/,,Friday
2002-11-15,Hockey East,,Maine,/reports/team/Maine/25,8,Northeastern,/reports/team/Northeastern/41,2,,/box/final/20021115/mne/noe/,,Friday
2002-11-15,Hockey East,,Providence,/reports/team/Providence/46,0,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20021115/prv/unh/,,Friday
2002-11-15,CCHA,,Michigan State,/reports/team/Michigan-State/32,2,Ohio State,/reports/team/Ohio-State/44,5,,/box/final/20021115/msu/osu/,,Friday
2002-11-15,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,1,Michigan,/reports/team/Michigan/31,4,,/box/final/20021115/lss/mic/,,Friday
2002-11-15,CCHA,,Western Michigan,/reports/team/Western-Michigan/57,3,Ferris State,/reports/team/Ferris-State/21,6,,/box/final/20021115/wmu/fsu/,,Friday
2002-11-15,WCHA,,Denver,/reports/team/Denver/20,3,Michigan Tech,/reports/team/Michigan-Tech/33,3,ot,/box/final/20021115/den/mtu/,,Friday
2002-11-15,WCHA,,Wisconsin,/reports/team/Wisconsin/58,1,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,4,,/box/final/20021115/wis/mnd/,,Friday
2002-11-15,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,North Dakota,/reports/team/North-Dakota/40,4,,/box/final/20021115/aka/ndk/,,Friday
2002-11-15,WCHA,,Colorado College,/reports/team/Colorado-College/16,7,Minnesota,/reports/team/Minnesota/34,3,,/box/final/20021115/cc_/min/,,Friday
2002-11-15,WCHA,,St. Cloud State,/reports/team/St-Cloud-State/52,6,Minnesota State,/reports/team/Minnesota-State/35,7,,/box/final/20021115/stc/mns/,,Friday
2002-11-15,Non-Conference,,Miami,/reports/team/Miami/30,9,Findlay,,4,,/box/final/20021115/mia/fnd/,,Friday
2002-11-15,Exhibition,,US Under-18,,1,Bowling Green,/reports/team/Bowling-Green/11,7,,/box/final/20021115/u18/bgs/,,Friday
