Team,Period,Time,Game_ID
Northern Michigan,1st Period,13.283333333333333,2024-02-02-Michigan Tech-Northern Michigan
Northern Michigan,1st Period,18.25,2024-02-02-Michigan Tech-Northern Michigan
Northern Michigan,2nd Period,28.016666666666666,2024-02-02-Michigan Tech-Northern Michigan
Michigan Tech,2nd Period,32.45,2024-02-02-Michigan Tech-Northern Michigan
Northern Michigan,3rd Period,45.95,2024-02-02-Michigan Tech-Northern Michigan
Minnesota State,1st Period,2.9333333333333336,2024-02-02-Minnesota State-St. Thomas
Minnesota State,1st Period,9.8,2024-02-02-Minnesota State-St. Thomas
St. Thomas,2nd Period,25.566666666666666,2024-02-02-Minnesota State-St. Thomas
St. Thomas,2nd Period,29.416666666666668,2024-02-02-Minnesota State-St. Thomas
St. Thomas,3rd Period,55.833333333333336,2024-02-02-Minnesota State-St. Thomas
Minnesota State,3rd Period,59.45,2024-02-02-Minnesota State-St. Thomas
Minnesota State,Overtime,63.15,2024-02-02-Minnesota State-St. Thomas
Army,2nd Period,26.883333333333333,2024-02-03-Army-Bentley
Bentley,2nd Period,37.81666666666667,2024-02-03-Army-Bentley
Army,3rd Period,58.38333333333333,2024-02-03-Army-Bentley
Niagara,2nd Period,22.25,2024-02-03-Niagara-RIT
Niagara,2nd Period,33.78333333333333,2024-02-03-Niagara-RIT
RIT,3rd Period,45.03333333333333,2024-02-03-Niagara-RIT
RIT,3rd Period,49.3,2024-02-03-Niagara-RIT
RIT,3rd Period,50.36666666666667,2024-02-03-Niagara-RIT
RIT,3rd Period,59.3,2024-02-03-Niagara-RIT
Mercyhurst,1st Period,3.1333333333333333,2024-02-03-Mercyhurst-Robert Morris
Robert Morris,1st Period,4.45,2024-02-03-Mercyhurst-Robert Morris
Mercyhurst,1st Period,18.3,2024-02-03-Mercyhurst-Robert Morris
Robert Morris,2nd Period,25.45,2024-02-03-Mercyhurst-Robert Morris
Mercyhurst,2nd Period,30.066666666666666,2024-02-03-Mercyhurst-Robert Morris
Robert Morris,3rd Period,45.483333333333334,2024-02-03-Mercyhurst-Robert Morris
Robert Morris,3rd Period,49.36666666666667,2024-02-03-Mercyhurst-Robert Morris
American Int'l,1st Period,0.6333333333333333,2024-02-03-American Int'l-Sacred Heart
Sacred Heart,1st Period,14.0,2024-02-03-American Int'l-Sacred Heart
Sacred Heart,2nd Period,21.183333333333334,2024-02-03-American Int'l-Sacred Heart
Sacred Heart,2nd Period,21.916666666666668,2024-02-03-American Int'l-Sacred Heart
Holy Cross,1st Period,12.283333333333333,2024-02-03-Air Force-Holy Cross
Air Force,2nd Period,29.35,2024-02-03-Air Force-Holy Cross
Holy Cross,2nd Period,39.55,2024-02-03-Air Force-Holy Cross
Air Force,3rd Period,53.21666666666667,2024-02-03-Air Force-Holy Cross
Holy Cross,3rd Period,55.0,2024-02-03-Air Force-Holy Cross
Holy Cross,3rd Period,57.96666666666667,2024-02-03-Air Force-Holy Cross
Holy Cross,3rd Period,59.15,2024-02-03-Air Force-Holy Cross
Long Island,2nd Period,21.966666666666665,2024-02-03-Long Island-Stonehill
Long Island,2nd Period,28.3,2024-02-03-Long Island-Stonehill
Long Island,2nd Period,33.21666666666667,2024-02-03-Long Island-Stonehill
Long Island,3rd Period,41.15,2024-02-03-Long Island-Stonehill
Long Island,3rd Period,43.18333333333333,2024-02-03-Long Island-Stonehill
Arizona State,1st Period,14.733333333333333,2024-02-03-Lindenwood-Arizona State
Arizona State,1st Period,16.3,2024-02-03-Lindenwood-Arizona State
Arizona State,2nd Period,26.033333333333335,2024-02-03-Lindenwood-Arizona State
Arizona State,2nd Period,38.7,2024-02-03-Lindenwood-Arizona State
Arizona State,3rd Period,43.583333333333336,2024-02-03-Lindenwood-Arizona State
Lindenwood,3rd Period,56.983333333333334,2024-02-03-Lindenwood-Arizona State
Augustana,1st Period,3.4833333333333334,2024-02-03-Augustana-Bemidji State
Augustana,2nd Period,20.316666666666666,2024-02-03-Augustana-Bemidji State
Augustana,2nd Period,38.0,2024-02-03-Augustana-Bemidji State
Bemidji State,2nd Period,39.95,2024-02-03-Augustana-Bemidji State
Augustana,3rd Period,42.61666666666667,2024-02-03-Augustana-Bemidji State
Bemidji State,3rd Period,45.416666666666664,2024-02-03-Augustana-Bemidji State
Augustana,3rd Period,56.85,2024-02-03-Augustana-Bemidji State
Alaska,1st Period,7.366666666666666,2024-02-03-Alaska-Alaska Anchorage
Alaska Anchorage,2nd Period,22.483333333333334,2024-02-03-Alaska-Alaska Anchorage
Alaska Anchorage,2nd Period,23.183333333333334,2024-02-03-Alaska-Alaska Anchorage
Alaska Anchorage,2nd Period,31.816666666666666,2024-02-03-Alaska-Alaska Anchorage
Alaska,3rd Period,49.166666666666664,2024-02-03-Alaska-Alaska Anchorage
Alaska Anchorage,3rd Period,58.43333333333333,2024-02-03-Alaska-Alaska Anchorage
Michigan State,1st Period,17.55,2024-02-03-Michigan State-Notre Dame
Michigan State,2nd Period,33.1,2024-02-03-Michigan State-Notre Dame
Michigan State,2nd Period,39.93333333333333,2024-02-03-Michigan State-Notre Dame
Michigan State,3rd Period,51.983333333333334,2024-02-03-Michigan State-Notre Dame
Wisconsin,1st Period,5.9,2024-02-03-Minnesota-Wisconsin
Minnesota,2nd Period,34.55,2024-02-03-Minnesota-Wisconsin
Michigan,1st Period,7.366666666666666,2024-02-03-Michigan-Ohio State
Michigan,1st Period,17.616666666666667,2024-02-03-Michigan-Ohio State
Ohio State,3rd Period,44.46666666666667,2024-02-03-Michigan-Ohio State
Michigan,3rd Period,47.083333333333336,2024-02-03-Michigan-Ohio State
Michigan,3rd Period,47.333333333333336,2024-02-03-Michigan-Ohio State
Bowling Green,1st Period,4.316666666666666,2024-02-03-Bowling Green-Ferris State
Bowling Green,1st Period,13.016666666666667,2024-02-03-Bowling Green-Ferris State
Ferris State,2nd Period,32.43333333333333,2024-02-03-Bowling Green-Ferris State
Bowling Green,3rd Period,59.766666666666666,2024-02-03-Bowling Green-Ferris State
Northern Michigan,1st Period,6.266666666666667,2024-02-03-Northern Michigan-Michigan Tech
Michigan Tech,1st Period,9.4,2024-02-03-Northern Michigan-Michigan Tech
Michigan Tech,1st Period,11.95,2024-02-03-Northern Michigan-Michigan Tech
Northern Michigan,2nd Period,27.566666666666666,2024-02-03-Northern Michigan-Michigan Tech
Michigan Tech,2nd Period,34.983333333333334,2024-02-03-Northern Michigan-Michigan Tech
Northern Michigan,3rd Period,55.13333333333333,2024-02-03-Northern Michigan-Michigan Tech
St. Thomas,1st Period,1.2666666666666666,2024-02-03-St. Thomas-Minnesota State
St. Thomas,1st Period,8.733333333333333,2024-02-03-St. Thomas-Minnesota State
Minnesota State,1st Period,13.433333333333334,2024-02-03-St. Thomas-Minnesota State
St. Thomas,2nd Period,22.05,2024-02-03-St. Thomas-Minnesota State
Minnesota State,2nd Period,30.333333333333332,2024-02-03-St. Thomas-Minnesota State
St. Thomas,3rd Period,59.6,2024-02-03-St. Thomas-Minnesota State
Colgate,1st Period,10.55,2024-02-03-St. Lawrence-Colgate
Colgate,2nd Period,20.316666666666666,2024-02-03-St. Lawrence-Colgate
St. Lawrence,2nd Period,26.916666666666668,2024-02-03-St. Lawrence-Colgate
Colgate,2nd Period,30.55,2024-02-03-St. Lawrence-Colgate
St. Lawrence,3rd Period,42.8,2024-02-03-St. Lawrence-Colgate
Brown,1st Period,14.4,2024-02-03-Union-Brown
Brown,2nd Period,32.2,2024-02-03-Union-Brown
Union,2nd Period,37.983333333333334,2024-02-03-Union-Brown
Brown,3rd Period,40.56666666666667,2024-02-03-Union-Brown
Union,3rd Period,50.3,2024-02-03-Union-Brown
Brown,3rd Period,53.53333333333333,2024-02-03-Union-Brown
Union,3rd Period,55.18333333333333,2024-02-03-Union-Brown
Union,3rd Period,59.03333333333333,2024-02-03-Union-Brown
Rensselaer,1st Period,7.683333333333334,2024-02-03-Rensselaer-Yale
Yale,3rd Period,41.5,2024-02-03-Rensselaer-Yale
Quinnipiac,1st Period,4.85,2024-02-03-Dartmouth-Quinnipiac
Quinnipiac,1st Period,6.3,2024-02-03-Dartmouth-Quinnipiac
Quinnipiac,1st Period,10.65,2024-02-03-Dartmouth-Quinnipiac
Quinnipiac,2nd Period,34.36666666666667,2024-02-03-Dartmouth-Quinnipiac
Dartmouth,3rd Period,49.9,2024-02-03-Dartmouth-Quinnipiac
Quinnipiac,3rd Period,55.9,2024-02-03-Dartmouth-Quinnipiac
Cornell,1st Period,1.9333333333333333,2024-02-03-Clarkson-Cornell
Cornell,1st Period,3.15,2024-02-03-Clarkson-Cornell
Clarkson,1st Period,10.483333333333333,2024-02-03-Clarkson-Cornell
Clarkson,1st Period,13.95,2024-02-03-Clarkson-Cornell
Cornell,2nd Period,25.2,2024-02-03-Clarkson-Cornell
Cornell,2nd Period,26.816666666666666,2024-02-03-Clarkson-Cornell
Cornell,2nd Period,28.916666666666668,2024-02-03-Clarkson-Cornell
Cornell,3rd Period,47.2,2024-02-03-Clarkson-Cornell
Cornell,3rd Period,51.06666666666667,2024-02-03-Clarkson-Cornell
New Hampshire,1st Period,1.45,2024-02-03-Merrimack-New Hampshire
New Hampshire,3rd Period,51.93333333333333,2024-02-03-Merrimack-New Hampshire
New Hampshire,3rd Period,57.78333333333333,2024-02-03-Merrimack-New Hampshire
Merrimack,3rd Period,59.96666666666667,2024-02-03-Merrimack-New Hampshire
Maine,1st Period,1.2666666666666666,2024-02-03-Maine-Massachusetts
Connecticut,1st Period,18.9,2024-02-03-Connecticut-Providence
Connecticut,2nd Period,37.05,2024-02-03-Connecticut-Providence
Providence,3rd Period,41.21666666666667,2024-02-03-Connecticut-Providence
North Dakota,1st Period,4.366666666666666,2024-02-03-North Dakota-Miami
North Dakota,1st Period,13.816666666666666,2024-02-03-North Dakota-Miami
Miami,2nd Period,24.066666666666666,2024-02-03-North Dakota-Miami
North Dakota,2nd Period,34.2,2024-02-03-North Dakota-Miami
North Dakota,3rd Period,57.666666666666664,2024-02-03-North Dakota-Miami
Colorado College,1st Period,15.466666666666667,2024-02-03-St. Cloud State-Colorado College
Colorado College,2nd Period,24.1,2024-02-03-St. Cloud State-Colorado College
St. Cloud State,2nd Period,26.8,2024-02-03-St. Cloud State-Colorado College
Colorado College,3rd Period,47.61666666666667,2024-02-03-St. Cloud State-Colorado College
Colorado College,3rd Period,51.583333333333336,2024-02-03-St. Cloud State-Colorado College
St. Cloud State,3rd Period,54.35,2024-02-03-St. Cloud State-Colorado College
Colorado College,3rd Period,56.18333333333333,2024-02-03-St. Cloud State-Colorado College
St. Cloud State,3rd Period,59.333333333333336,2024-02-03-St. Cloud State-Colorado College
Denver,1st Period,0.6166666666666667,2024-02-03-Western Michigan-Denver
Western Michigan,1st Period,6.533333333333333,2024-02-03-Western Michigan-Denver
Western Michigan,1st Period,15.716666666666667,2024-02-03-Western Michigan-Denver
Western Michigan,1st Period,17.45,2024-02-03-Western Michigan-Denver
Western Michigan,2nd Period,23.4,2024-02-03-Western Michigan-Denver
Western Michigan,2nd Period,25.8,2024-02-03-Western Michigan-Denver
Denver,3rd Period,46.88333333333333,2024-02-03-Western Michigan-Denver
Western Michigan,3rd Period,50.2,2024-02-03-Western Michigan-Denver
Western Michigan,3rd Period,51.25,2024-02-03-Western Michigan-Denver
Omaha,1st Period,0.2833333333333333,2024-02-03-Minnesota Duluth-Omaha
Minnesota Duluth,1st Period,14.633333333333333,2024-02-03-Minnesota Duluth-Omaha
Omaha,1st Period,16.933333333333334,2024-02-03-Minnesota Duluth-Omaha
Omaha,2nd Period,28.616666666666667,2024-02-03-Minnesota Duluth-Omaha
Minnesota Duluth,3rd Period,41.65,2024-02-03-Minnesota Duluth-Omaha
Omaha,3rd Period,58.55,2024-02-03-Minnesota Duluth-Omaha
Minnesota Duluth,3rd Period,59.083333333333336,2024-02-03-Minnesota Duluth-Omaha
Northeastern,1st Period,7.133333333333334,2024-02-05-Harvard-Northeastern
Harvard,2nd Period,22.883333333333333,2024-02-05-Harvard-Northeastern
Harvard,3rd Period,44.35,2024-02-05-Harvard-Northeastern
Northeastern,3rd Period,50.71666666666667,2024-02-05-Harvard-Northeastern
Northeastern,Overtime,60.55,2024-02-05-Harvard-Northeastern
Boston University,1st Period,4.0,2024-02-05-Boston College-Boston University
Boston University,1st Period,6.166666666666667,2024-02-05-Boston College-Boston University
Boston College,2nd Period,26.1,2024-02-05-Boston College-Boston University
Boston University,2nd Period,31.816666666666666,2024-02-05-Boston College-Boston University
Boston University,3rd Period,44.78333333333333,2024-02-05-Boston College-Boston University
Boston College,3rd Period,48.11666666666667,2024-02-05-Boston College-Boston University
Boston College,3rd Period,51.4,2024-02-05-Boston College-Boston University
Niagara,1st Period,9.65,2024-02-06-Niagara-Canisius
Niagara,2nd Period,23.833333333333332,2024-02-06-Niagara-Canisius
Canisius,2nd Period,34.416666666666664,2024-02-06-Niagara-Canisius
Canisius,3rd Period,46.28333333333333,2024-02-06-Niagara-Canisius
Niagara,Overtime,60.38333333333333,2024-02-06-Niagara-Canisius
American Int'l,2nd Period,26.1,2024-02-09-American Int'l-Niagara
American Int'l,2nd Period,33.1,2024-02-09-American Int'l-Niagara
Niagara,2nd Period,37.233333333333334,2024-02-09-American Int'l-Niagara
Niagara,3rd Period,41.65,2024-02-09-American Int'l-Niagara
Niagara,3rd Period,42.483333333333334,2024-02-09-American Int'l-Niagara
Niagara,3rd Period,59.21666666666667,2024-02-09-American Int'l-Niagara
RIT,1st Period,8.25,2024-02-09-RIT-Mercyhurst
Mercyhurst,1st Period,17.6,2024-02-09-RIT-Mercyhurst
RIT,1st Period,18.4,2024-02-09-RIT-Mercyhurst
Mercyhurst,2nd Period,24.366666666666667,2024-02-09-RIT-Mercyhurst
RIT,2nd Period,25.4,2024-02-09-RIT-Mercyhurst
Mercyhurst,2nd Period,31.183333333333334,2024-02-09-RIT-Mercyhurst
Mercyhurst,2nd Period,33.05,2024-02-09-RIT-Mercyhurst
Mercyhurst,2nd Period,35.333333333333336,2024-02-09-RIT-Mercyhurst
RIT,3rd Period,44.416666666666664,2024-02-09-RIT-Mercyhurst
Mercyhurst,3rd Period,47.583333333333336,2024-02-09-RIT-Mercyhurst
RIT,3rd Period,50.25,2024-02-09-RIT-Mercyhurst
RIT,3rd Period,59.4,2024-02-09-RIT-Mercyhurst
RIT,Overtime,64.8,2024-02-09-RIT-Mercyhurst
Bentley,1st Period,15.85,2024-02-09-Bentley-Canisius
Bentley,1st Period,18.166666666666668,2024-02-09-Bentley-Canisius
Bentley,2nd Period,22.033333333333335,2024-02-09-Bentley-Canisius
Army,2nd Period,34.18333333333333,2024-02-09-Robert Morris-Army
Robert Morris,3rd Period,42.28333333333333,2024-02-09-Robert Morris-Army
Army,3rd Period,46.53333333333333,2024-02-09-Robert Morris-Army
Army,3rd Period,59.03333333333333,2024-02-09-Robert Morris-Army
Air Force,1st Period,17.283333333333335,2024-02-09-Sacred Heart-Air Force
Sacred Heart,2nd Period,30.516666666666666,2024-02-09-Sacred Heart-Air Force
Sacred Heart,2nd Period,37.266666666666666,2024-02-09-Sacred Heart-Air Force
Sacred Heart,3rd Period,43.86666666666667,2024-02-09-Sacred Heart-Air Force
Air Force,3rd Period,56.36666666666667,2024-02-09-Sacred Heart-Air Force
Colgate,1st Period,3.9,2024-02-09-Colgate-Union
Union,1st Period,13.5,2024-02-09-Colgate-Union
Union,1st Period,13.733333333333333,2024-02-09-Colgate-Union
Union,1st Period,15.133333333333333,2024-02-09-Colgate-Union
Union,2nd Period,24.733333333333334,2024-02-09-Colgate-Union
Colgate,3rd Period,44.483333333333334,2024-02-09-Colgate-Union
Colgate,3rd Period,44.733333333333334,2024-02-09-Colgate-Union
Union,3rd Period,58.983333333333334,2024-02-09-Colgate-Union
St. Lawrence,1st Period,9.566666666666666,2024-02-09-Quinnipiac-St. Lawrence
Quinnipiac,3rd Period,44.61666666666667,2024-02-09-Quinnipiac-St. Lawrence
St. Lawrence,3rd Period,45.8,2024-02-09-Quinnipiac-St. Lawrence
St. Lawrence,3rd Period,47.733333333333334,2024-02-09-Quinnipiac-St. Lawrence
Yale,1st Period,8.566666666666666,2024-02-09-Brown-Yale
Brown,2nd Period,26.9,2024-02-09-Brown-Yale
Yale,2nd Period,28.85,2024-02-09-Brown-Yale
Yale,3rd Period,59.85,2024-02-09-Brown-Yale
Clarkson,1st Period,16.55,2024-02-09-Princeton-Clarkson
Princeton,1st Period,18.383333333333333,2024-02-09-Princeton-Clarkson
Clarkson,2nd Period,35.333333333333336,2024-02-09-Princeton-Clarkson
Princeton,2nd Period,35.483333333333334,2024-02-09-Princeton-Clarkson
Clarkson,3rd Period,49.06666666666667,2024-02-09-Princeton-Clarkson
Clarkson,3rd Period,59.516666666666666,2024-02-09-Princeton-Clarkson
Cornell,1st Period,3.966666666666667,2024-02-09-Cornell-Rensselaer
Cornell,1st Period,18.75,2024-02-09-Cornell-Rensselaer
Rensselaer,2nd Period,25.3,2024-02-09-Cornell-Rensselaer
Cornell,3rd Period,50.3,2024-02-09-Cornell-Rensselaer
Cornell,3rd Period,52.05,2024-02-09-Cornell-Rensselaer
Dartmouth,1st Period,2.05,2024-02-09-Dartmouth-Harvard
Harvard,1st Period,6.7,2024-02-09-Dartmouth-Harvard
Harvard,1st Period,15.5,2024-02-09-Dartmouth-Harvard
Harvard,2nd Period,21.566666666666666,2024-02-09-Dartmouth-Harvard
Harvard,2nd Period,24.683333333333334,2024-02-09-Dartmouth-Harvard
Dartmouth,2nd Period,28.65,2024-02-09-Dartmouth-Harvard
Dartmouth,2nd Period,36.28333333333333,2024-02-09-Dartmouth-Harvard
Dartmouth,2nd Period,39.46666666666667,2024-02-09-Dartmouth-Harvard
Harvard,3rd Period,46.43333333333333,2024-02-09-Dartmouth-Harvard
Dartmouth,3rd Period,53.9,2024-02-09-Dartmouth-Harvard
Massachusetts,3rd Period,42.916666666666664,2024-02-09-Massachusetts-Connecticut
Massachusetts,3rd Period,43.21666666666667,2024-02-09-Massachusetts-Connecticut
Maine,2nd Period,24.816666666666666,2024-02-09-Providence-Maine
Maine,2nd Period,30.466666666666665,2024-02-09-Providence-Maine
Providence,2nd Period,32.81666666666667,2024-02-09-Providence-Maine
Boston University,1st Period,18.6,2024-02-09-Merrimack-Boston University
Boston University,2nd Period,24.333333333333332,2024-02-09-Merrimack-Boston University
Boston University,2nd Period,26.9,2024-02-09-Merrimack-Boston University
Merrimack,2nd Period,30.883333333333333,2024-02-09-Merrimack-Boston University
Boston University,2nd Period,38.5,2024-02-09-Merrimack-Boston University
Boston University,2nd Period,38.95,2024-02-09-Merrimack-Boston University
Boston University,2nd Period,39.9,2024-02-09-Merrimack-Boston University
Boston University,3rd Period,54.4,2024-02-09-Merrimack-Boston University
Boston College,1st Period,1.1166666666666667,2024-02-09-New Hampshire-Boston College
Boston College,1st Period,2.6,2024-02-09-New Hampshire-Boston College
Boston College,1st Period,4.583333333333333,2024-02-09-New Hampshire-Boston College
Boston College,2nd Period,31.783333333333335,2024-02-09-New Hampshire-Boston College
New Hampshire,3rd Period,44.916666666666664,2024-02-09-New Hampshire-Boston College
Boston College,3rd Period,45.766666666666666,2024-02-09-New Hampshire-Boston College
Boston College,3rd Period,56.666666666666664,2024-02-09-New Hampshire-Boston College
Vermont,2nd Period,21.983333333333334,2024-02-09-Vermont-Mass. Lowell
Mass. Lowell,2nd Period,31.216666666666665,2024-02-09-Vermont-Mass. Lowell
Western Michigan,1st Period,5.366666666666666,2024-02-09-Omaha-Western Michigan
Western Michigan,1st Period,9.4,2024-02-09-Omaha-Western Michigan
Western Michigan,2nd Period,29.55,2024-02-09-Omaha-Western Michigan
Omaha,3rd Period,40.61666666666667,2024-02-09-Omaha-Western Michigan
Western Michigan,3rd Period,44.15,2024-02-09-Omaha-Western Michigan
Western Michigan,3rd Period,58.65,2024-02-09-Omaha-Western Michigan
Western Michigan,3rd Period,59.68333333333333,2024-02-09-Omaha-Western Michigan
St. Cloud State,1st Period,15.633333333333333,2024-02-09-St. Cloud State-Miami
St. Cloud State,1st Period,17.583333333333332,2024-02-09-St. Cloud State-Miami
Miami,2nd Period,22.383333333333333,2024-02-09-St. Cloud State-Miami
St. Cloud State,2nd Period,33.3,2024-02-09-St. Cloud State-Miami
Miami,3rd Period,40.21666666666667,2024-02-09-St. Cloud State-Miami
St. Cloud State,3rd Period,43.45,2024-02-09-St. Cloud State-Miami
St. Cloud State,3rd Period,44.28333333333333,2024-02-09-St. Cloud State-Miami
Minnesota,1st Period,0.7166666666666667,2024-02-09-Penn State-Minnesota
Minnesota,1st Period,3.8166666666666664,2024-02-09-Penn State-Minnesota
Minnesota,3rd Period,41.266666666666666,2024-02-09-Penn State-Minnesota
Michigan,2nd Period,30.666666666666668,2024-02-09-Michigan State-Michigan
Michigan State,2nd Period,31.083333333333332,2024-02-09-Michigan State-Michigan
Michigan State,3rd Period,44.766666666666666,2024-02-09-Michigan State-Michigan
Michigan State,3rd Period,48.21666666666667,2024-02-09-Michigan State-Michigan
Michigan State,3rd Period,57.3,2024-02-09-Michigan State-Michigan
Michigan State,3rd Period,57.71666666666667,2024-02-09-Michigan State-Michigan
Notre Dame,1st Period,8.416666666666666,2024-02-09-Notre Dame-Wisconsin
Notre Dame,1st Period,17.366666666666667,2024-02-09-Notre Dame-Wisconsin
Wisconsin,2nd Period,39.36666666666667,2024-02-09-Notre Dame-Wisconsin
Wisconsin,2nd Period,39.61666666666667,2024-02-09-Notre Dame-Wisconsin
Wisconsin,3rd Period,41.3,2024-02-09-Notre Dame-Wisconsin
Wisconsin,3rd Period,58.0,2024-02-09-Notre Dame-Wisconsin
Lindenwood,1st Period,2.8666666666666667,2024-02-09-Lindenwood-Stonehill
Lindenwood,1st Period,4.8,2024-02-09-Lindenwood-Stonehill
Lindenwood,1st Period,19.433333333333334,2024-02-09-Lindenwood-Stonehill
Lindenwood,2nd Period,22.15,2024-02-09-Lindenwood-Stonehill
Lindenwood,2nd Period,30.966666666666665,2024-02-09-Lindenwood-Stonehill
Lindenwood,2nd Period,33.15,2024-02-09-Lindenwood-Stonehill
Lindenwood,2nd Period,34.85,2024-02-09-Lindenwood-Stonehill
Lindenwood,2nd Period,37.016666666666666,2024-02-09-Lindenwood-Stonehill
Stonehill,3rd Period,52.4,2024-02-09-Lindenwood-Stonehill
Lindenwood,3rd Period,54.03333333333333,2024-02-09-Lindenwood-Stonehill
Lindenwood,3rd Period,57.35,2024-02-09-Lindenwood-Stonehill
St. Thomas,1st Period,5.683333333333334,2024-02-09-St. Thomas-Augustana
Augustana,3rd Period,44.68333333333333,2024-02-09-St. Thomas-Augustana
Augustana,3rd Period,44.88333333333333,2024-02-09-St. Thomas-Augustana
Augustana,3rd Period,50.05,2024-02-09-St. Thomas-Augustana
St. Thomas,3rd Period,53.96666666666667,2024-02-09-St. Thomas-Augustana
Augustana,3rd Period,59.31666666666667,2024-02-09-St. Thomas-Augustana
Arizona State,1st Period,10.966666666666667,2024-02-09-Alaska-Arizona State
Arizona State,2nd Period,29.216666666666665,2024-02-09-Alaska-Arizona State
Bemidji State,1st Period,9.15,2024-02-09-Bemidji State-Northern Michigan
Northern Michigan,2nd Period,20.916666666666668,2024-02-09-Bemidji State-Northern Michigan
Northern Michigan,2nd Period,28.15,2024-02-09-Bemidji State-Northern Michigan
Bemidji State,2nd Period,31.25,2024-02-09-Bemidji State-Northern Michigan
Bemidji State,2nd Period,33.56666666666667,2024-02-09-Bemidji State-Northern Michigan
Bemidji State,3rd Period,53.46666666666667,2024-02-09-Bemidji State-Northern Michigan
Michigan Tech,1st Period,1.1,2024-02-09-Minnesota State-Michigan Tech
Minnesota State,2nd Period,32.31666666666667,2024-02-09-Minnesota State-Michigan Tech
Michigan Tech,2nd Period,33.88333333333333,2024-02-09-Minnesota State-Michigan Tech
Michigan Tech,3rd Period,59.85,2024-02-09-Minnesota State-Michigan Tech
Bowling Green,1st Period,9.533333333333333,2024-02-09-Lake Superior-Bowling Green
Lake Superior,1st Period,10.116666666666667,2024-02-09-Lake Superior-Bowling Green
Bowling Green,1st Period,19.35,2024-02-09-Lake Superior-Bowling Green
Lake Superior,2nd Period,23.266666666666666,2024-02-09-Lake Superior-Bowling Green
Bowling Green,2nd Period,30.766666666666666,2024-02-09-Lake Superior-Bowling Green
Bowling Green,3rd Period,42.2,2024-02-09-Lake Superior-Bowling Green
Bowling Green,3rd Period,47.416666666666664,2024-02-09-Lake Superior-Bowling Green
Lake Superior,3rd Period,53.53333333333333,2024-02-09-Lake Superior-Bowling Green
Bowling Green,3rd Period,57.083333333333336,2024-02-09-Lake Superior-Bowling Green
Mercyhurst,1st Period,9.466666666666667,2024-02-10-RIT-Mercyhurst
RIT,2nd Period,20.55,2024-02-10-RIT-Mercyhurst
Mercyhurst,3rd Period,54.68333333333333,2024-02-10-RIT-Mercyhurst
Mercyhurst,3rd Period,56.18333333333333,2024-02-10-RIT-Mercyhurst
RIT,3rd Period,58.1,2024-02-10-RIT-Mercyhurst
American Int'l,2nd Period,20.233333333333334,2024-02-10-American Int'l-Niagara
Niagara,2nd Period,29.833333333333332,2024-02-10-American Int'l-Niagara
American Int'l,2nd Period,31.866666666666667,2024-02-10-American Int'l-Niagara
Niagara,2nd Period,36.3,2024-02-10-American Int'l-Niagara
American Int'l,3rd Period,48.9,2024-02-10-American Int'l-Niagara
Niagara,3rd Period,51.93333333333333,2024-02-10-American Int'l-Niagara
American Int'l,3rd Period,54.71666666666667,2024-02-10-American Int'l-Niagara
Niagara,3rd Period,56.766666666666666,2024-02-10-American Int'l-Niagara
Canisius,2nd Period,20.833333333333332,2024-02-10-Bentley-Canisius
Bentley,2nd Period,28.0,2024-02-10-Bentley-Canisius
Bentley,3rd Period,43.5,2024-02-10-Bentley-Canisius
Canisius,3rd Period,60.0,2024-02-10-Bentley-Canisius
Army,1st Period,4.133333333333334,2024-02-10-Robert Morris-Army
Robert Morris,1st Period,9.05,2024-02-10-Robert Morris-Army
Robert Morris,2nd Period,21.5,2024-02-10-Robert Morris-Army
Robert Morris,3rd Period,42.85,2024-02-10-Robert Morris-Army
Army,3rd Period,47.1,2024-02-10-Robert Morris-Army
Robert Morris,3rd Period,54.916666666666664,2024-02-10-Robert Morris-Army
Army,3rd Period,57.266666666666666,2024-02-10-Robert Morris-Army
Air Force,2nd Period,36.1,2024-02-10-Sacred Heart-Air Force
Air Force,3rd Period,43.11666666666667,2024-02-10-Sacred Heart-Air Force
Minnesota,2nd Period,21.2,2024-02-10-Penn State-Minnesota
Minnesota,2nd Period,24.566666666666666,2024-02-10-Penn State-Minnesota
Minnesota,3rd Period,54.9,2024-02-10-Penn State-Minnesota
Wisconsin,1st Period,6.0,2024-02-10-Notre Dame-Wisconsin
Notre Dame,3rd Period,44.983333333333334,2024-02-10-Notre Dame-Wisconsin
Wisconsin,3rd Period,49.65,2024-02-10-Notre Dame-Wisconsin
Wisconsin,3rd Period,53.86666666666667,2024-02-10-Notre Dame-Wisconsin
Notre Dame,3rd Period,56.21666666666667,2024-02-10-Notre Dame-Wisconsin
Michigan State,1st Period,12.083333333333334,2024-02-10-Michigan-Michigan State
Michigan,2nd Period,23.7,2024-02-10-Michigan-Michigan State
Michigan State,2nd Period,27.466666666666665,2024-02-10-Michigan-Michigan State
Michigan State,2nd Period,34.31666666666667,2024-02-10-Michigan-Michigan State
Michigan,3rd Period,50.85,2024-02-10-Michigan-Michigan State
Stonehill,2nd Period,20.816666666666666,2024-02-10-Lindenwood-Stonehill
Lindenwood,2nd Period,33.68333333333333,2024-02-10-Lindenwood-Stonehill
Stonehill,3rd Period,45.766666666666666,2024-02-10-Lindenwood-Stonehill
Stonehill,3rd Period,56.81666666666667,2024-02-10-Lindenwood-Stonehill
